foodId,location,establishmentId,stallId,genre,foodName,Ratings,Description,imageId
177,University Town,2,13,Taiwanese,Taiwanese Popcorn Chicken (Yan Su Ji),4.11,"Taiwanese Popcorn Chicken (Yan Su Ji): A beloved street food in Taiwan, Taiwanese Popcorn Chicken features marinated chicken pieces coated in a crispy and seasoned batter, creating a flavorful and addictive snack.",
178,University Town,2,13,Taiwanese,Braised Beef Noodles (Hong Shao Niu Rou Mian),4.24,"Braised Beef Noodles (Hong Shao Niu Rou Mian): A rich and savory dish, Braised Beef Noodles combine tender and flavorful braised beef with chewy wheat noodles in a delicious broth, often topped with green onions and pickled mustard greens, creating a delightful and satisfying meal.",
179,University Town,2,13,Taiwanese,Taiwanese Fried Rice (Tong Fan),4.75,"Taiwanese Fried Rice (Tong Fan): A classic staple, Taiwanese Fried Rice features fragrant jasmine rice stir-fried with a medley of ingredients, such as eggs, vegetables, and often a choice of meat or seafood, creating a satisfying and flavorful one-dish meal.",
180,University Town,2,13,Taiwanese,Minced Pork Rice (Fan Tuan),2.45,"Minced Pork Rice (Fan Tuan): A convenient and delicious breakfast option, Minced Pork Rice features seasoned minced pork wrapped in sticky rice and sometimes accompanied by pickled vegetables, creating a tasty and portable snack.",
181,University Town,2,13,Taiwanese,Taiwanese Hot Pot (Shabu Shabu),4.88,"Taiwanese Hot Pot (Shabu Shabu): A communal and interactive dining experience, Taiwanese Hot Pot involves cooking a variety of fresh ingredients, such as thinly sliced meats, seafood, and vegetables, in a flavorful and simmering broth, creating a delightful and customizable meal.",
182,University Town,2,13,Taiwanese,Aiyu Jelly (Ai Yu Bing),3.68,"Aiyu Jelly (Ai Yu Bing): A refreshing and translucent dessert, Aiyu Jelly is made from the seeds of the Aiyu plant, which turn into a jelly-like texture when mixed with water and sweetened, creating a cooling and soothing treat, often served with citrus juice.",
183,University Town,2,13,Taiwanese,Iron Egg (Tie Dan),4.92,"Iron Egg (Tie Dan): A popular Taiwanese snack, Iron Egg features hard-boiled eggs marinated in a mixture of soy sauce, spices, and sometimes herbs, creating a chewy and savory delicacy.",
184,University Town,2,14,Japanese,Sushi (Assorted Nigiri or Maki Rolls),4.30,"Sushi (Assorted Nigiri or Maki Rolls): A beloved Japanese cuisine, Sushi features bite-sized pieces of vinegared rice topped with fresh fish, seafood, or other ingredients, often served with pickled ginger, wasabi, and soy sauce, creating a delightful and delicate taste experience.",
185,University Town,2,14,Japanese,"Ramen (Tonkotsu, Shoyu, Miso, or Shio)",4.23,"Ramen (Tonkotsu, Shoyu, Miso, or Shio): A comforting and diverse dish, Ramen showcases wheat noodles served in a flavorful broth, often accompanied by various toppings like slices of pork, soft-boiled egg, seaweed, and bamboo shoots, creating a hearty and satisfying meal.",
186,University Town,2,14,Japanese,Tempura (Assorted Deep-Fried Vegetables and Seafood),1.45,"Tempura (Assorted Deep-Fried Vegetables and Seafood): A crispy and savory treat, Tempura involves lightly battered and deep-fried vegetables, shrimp, or seafood, creating a delightful contrast between the crunchy exterior and tender interior.",
187,University Town,2,14,Japanese,Teriyaki Chicken or Beef,0.87,"Teriyaki Chicken or Beef: A popular Japanese dish, Teriyaki features grilled chicken or beef glazed with a sweet and savory teriyaki sauce, offering a delicious and balanced blend of flavors.",
188,University Town,2,14,Japanese,Sashimi (Assorted Fresh Raw Fish),1.09,"Sashimi (Assorted Fresh Raw Fish): A celebration of fresh seafood, Sashimi features thinly sliced and pristine raw fish, served without rice, allowing the natural flavors of the fish to shine, creating an exquisite and pure dining experience.",
189,University Town,2,14,Japanese,Yakitori (Grilled Skewered Chicken),3.62,"Yakitori (Grilled Skewered Chicken): A flavorful Japanese street food, Yakitori features bite-sized pieces of chicken threaded onto skewers and grilled over charcoal, often brushed with a savory glaze, creating a delectable and satisfying snack.",
190,University Town,2,14,Japanese,Udon (Thick Wheat Noodles in Broth),4.56,"Udon (Thick Wheat Noodles in Broth): A comforting and thick noodle soup, Udon features chewy wheat noodles served in a flavorful and savory broth, often accompanied by various toppings like tempura, green onions, and kamaboko (fish cake), creating a filling and satisfying meal.",
191,University Town,2,14,Japanese,Gyoza (Japanese Dumplings),3.72,"Gyoza (Japanese Dumplings): A popular appetizer or side dish, Gyoza features thin wheat dumpling wrappers filled with a mixture of minced pork or other ingredients, then pan-fried until crispy on the bottom, creating a savory and delightful dumpling.",
192,University Town,2,14,Japanese,Donburi (Rice Bowl Topped with Meat or Seafood),4.88,"Donburi (Rice Bowl Topped with Meat or Seafood): A satisfying and one-bowl meal, Donburi features a bed of steamed rice topped with various ingredients, such as beef, pork, chicken, or seafood, often accompanied by a flavorful sauce and sometimes a soft-boiled egg, creating a hearty and delicious dish.",
193,University Town,2,14,Japanese,Okonomiyaki (Japanese Savory Pancake),1.26,"Okonomiyaki (Japanese Savory Pancake): A savory and versatile dish, Okonomiyaki is a pancake-like creation made from a batter of flour, shredded cabbage, and other ingredients, often with added meat or seafood, then grilled and topped with a savory sauce, mayonnaise, bonito flakes, and seaweed, offering a delightful and flavorful treat.",
194,University Town,2,14,Japanese,Chirashi Sushi (Scattered Sushi Bowl),1.10,"Chirashi Sushi (Scattered Sushi Bowl): A visually stunning Japanese dish, Chirashi Sushi features a bowl of vinegared sushi rice topped with an assortment of fresh sashimi, vegetables, and other toppings, creating a colorful and flavorful feast for the eyes and taste buds.",
195,University Town,2,14,Japanese,Yakiniku (Grilled Meat),4.69,"Yakiniku (Grilled Meat): A popular Japanese dish, Yakiniku involves grilling bite-sized pieces of marinated meat, such as beef, pork, or chicken, at the table, creating a delicious and interactive dining experience, often accompanied by dipping sauces.",
196,University Town,2,15,Chinese,Salted Egg Prawn,1.87,"Salted Egg Prawn: A sumptuous and rich dish, Salted Egg Prawn features succulent prawns coated in a creamy and savory salted egg yolk sauce, offering a delightful combination of flavors and textures.",
197,University Town,2,15,Chinese,Black Pepper Beef,1.90,"Black Pepper Beef: A flavorful and peppery dish, Black Pepper Beef features tender beef slices stir-fried with a bold black pepper sauce, often accompanied by colorful vegetables, creating a satisfying and aromatic meal.",
198,University Town,2,15,Chinese,Stir-Fried Sambal Kangkong (Water Spinach),0.86,"Stir-Fried Sambal Kangkong (Water Spinach): A spicy and savory vegetable dish, Stir-Fried Sambal Kangkong showcases water spinach stir-fried with a fragrant and fiery sambal sauce, creating a tasty and vibrant side dish.",
199,University Town,2,15,Chinese,Claypot Tofu,2.94,"Claypot Tofu: A comforting and savory dish, Claypot Tofu features silky tofu cooked with a medley of ingredients in a clay pot, often with mushrooms, vegetables, and sometimes meat, creating a flavorful and homestyle meal.",
200,University Town,2,15,Chinese,Cereal Prawns,2.83,"Cereal Prawns: A delightful and crunchy dish, Cereal Prawns feature succulent prawns coated in a savory and aromatic cereal mixture, then deep-fried until crispy, creating a unique and flavorful treat.",
201,University Town,2,15,Chinese,Stir-Fried Garlic Butter Crab,1.95,"Stir-Fried Garlic Butter Crab: A decadent and buttery dish, Stir-Fried Garlic Butter Crab showcases fresh crabs stir-fried with garlic, butter, and sometimes other spices, creating a rich and indulgent seafood delight.",
202,University Town,2,15,Chinese,Sweet and Sour Pork,2.94,"Sweet and Sour Pork: A classic and tangy dish, Sweet and Sour Pork features tender pork pieces coated in a sweet and sour sauce, often accompanied by colorful bell peppers, onions, and pineapple, creating a delightful balance of flavors.",
203,University Town,2,15,Chinese,Gong Bao Chicken (Kung Pao Chicken),3.67,"Gong Bao Chicken (Kung Pao Chicken): A beloved Sichuan dish, Gong Bao Chicken features tender chicken pieces stir-fried with peanuts, chili peppers, and a savory sauce, offering a delectable and spicy culinary experience.",
204,University Town,2,15,Chinese,Stir-Fried Marmite Chicken,1.22,"Stir-Fried Marmite Chicken: A sweet and savory dish, Stir-Fried Marmite Chicken features succulent chicken pieces stir-fried with a sticky and flavorful marmite sauce, creating a delicious and irresistible treat.",
205,University Town,2,15,Chinese,Sambal Squid,4.69,"Sambal Squid: A spicy and flavorful dish, Sambal Squid showcases tender squid stir-fried with a spicy sambal sauce, offering a delightful and fiery seafood option.",
206,University Town,2,15,Chinese,Assam Fish Head Curry,1.49,"Assam Fish Head Curry: A tangy and aromatic dish, Assam Fish Head Curry features a fish head cooked in a flavorful and sour tamarind-based curry sauce, often accompanied by vegetables, creating a hearty and appetizing meal.",
207,University Town,2,16,Chinese,Roast Duck,2.94,"Roast Duck: A succulent and flavorful dish, Roast Duck features whole duck marinated in a blend of spices and herbs, then roasted until the skin is crispy and golden brown, offering a delicious and indulgent option.",
208,University Town,2,16,Chinese,Roast Chicken,4.49,"Roast Chicken: A classic and comforting dish, Roast Chicken features whole chicken seasoned with herbs and spices, then roasted to perfection, creating a tender and flavorful main course.",
209,University Town,2,16,Chinese,Roast Pork Belly (Siew Yuk),0.60,"Roast Pork Belly (Siew Yuk): A crispy and savory dish, Roast Pork Belly features succulent pork belly with crackling skin, marinated with a blend of spices and roasted until the skin is crunchy, creating a delightful and mouthwatering treat.",
210,University Town,2,16,Chinese,Char Siu (Barbecue Pork),2.63,"Char Siu (Barbecue Pork): A sweet and smoky dish, Char Siu features marinated pork with a signature red glaze, often roasted or grilled until caramelized, creating a delectable and tender dish.",
211,University Town,2,16,Chinese,Crispy Roast Pork (Siobak),3.78,"Crispy Roast Pork (Siobak): A beloved Chinese dish, Crispy Roast Pork features seasoned pork belly roasted until the skin is crispy and the meat is tender and succulent, offering a satisfying and flavorful option.",
212,University Town,2,16,Chinese,Roast Goose,4.63,"Roast Goose: A succulent and rich dish, Roast Goose features whole goose marinated and roasted to achieve a crispy and flavorful skin, creating a decadent and indulgent meal.",
213,University Town,2,16,Chinese,Soy Sauce Chicken,2.89,"Soy Sauce Chicken: A flavorful and aromatic dish, Soy Sauce Chicken involves marinating chicken in a savory and fragrant soy sauce blend, then braising until tender and infused with flavor, creating a delightful and comforting dish.",
214,University Town,2,16,Chinese,Herbal Roast Duck,1.31,"Herbal Roast Duck: A nourishing and aromatic dish, Herbal Roast Duck features whole duck marinated in a blend of Chinese herbs and spices, then roasted to perfection, offering a unique and herbal-infused option.",
215,University Town,2,16,Chinese,Honey Glazed Char Siu,1.31,"Honey Glazed Char Siu: A sweet and sticky dish, Honey Glazed Char Siu showcases tender pork marinated in a honey-based glaze, often roasted or grilled until caramelized, creating a delectable and succulent treat.",
216,University Town,2,16,Chinese,Crispy Roast Chicken,4.95,"Crispy Roast Chicken: A classic and delightful dish, Crispy Roast Chicken features a whole chicken seasoned and roasted until the skin is crispy and the meat is juicy and flavorful, creating a comforting and satisfying meal.",
217,University Town,2,16,Chinese,Roast Pork with Crackling Skin,1.80,"Roast Pork with Crackling Skin: A flavorful and indulgent dish, Roast Pork with Crackling Skin features succulent pork roasted until the skin becomes crispy and crackling, offering a delightful and crunchy option.",
218,University Town,2,16,Chinese,Five-Spice Roast Duck,0.71,"Five-Spice Roast Duck: A fragrant and aromatic dish, Five-Spice Roast Duck involves marinating duck in a blend of five-spice powder and other seasonings, then roasting until the skin is crispy and the meat is tender, creating a delightful and flavorful dish.",
219,University Town,2,16,Chinese,BBQ Pork Ribs,0.10,"BBQ Pork Ribs: A succulent and finger-licking dish, BBQ Pork Ribs feature tender pork ribs coated in a flavorful barbecue sauce, often grilled or roasted until caramelized, creating a delicious and hearty option.",
220,University Town,2,17,Chinese,Yong Tau Foo (Pick Your Own Ingredient),2.60,"Yong Tau Foo (Pick Your Own Ingredient): A customizable and wholesome dish, Yong Tau Foo allows you to choose various ingredients, such as tofu, vegetables, and fish paste-stuffed items, which are then served in a flavorful broth or sauce, creating a delicious and personalized meal.",
221,University Town,2,18,Western,Grilled Chicken Breast with Roasted Vegetables,0.31,"Grilled Chicken Breast with Roasted Vegetables: A wholesome and healthy dish, Grilled Chicken Breast is tender and juicy, accompanied by a medley of colorful roasted vegetables, creating a flavorful and balanced meal.",
222,University Town,2,18,Western,Classic Beef Burger with Fries,3.25,"Classic Beef Burger with Fries: A timeless and satisfying choice, the Classic Beef Burger features a juicy beef patty served in a soft bun, topped with cheese, lettuce, tomatoes, and onions, and served with golden crispy fries on the side.",
223,University Town,2,18,Western,Spaghetti Bolognese,4.97,"Spaghetti Bolognese: A comforting and flavorful Italian pasta dish, Spaghetti Bolognese features al dente spaghetti tossed in a rich and hearty meat sauce, often made with ground beef, tomatoes, onions, garlic, and herbs, creating a beloved and filling meal.",
224,University Town,2,18,Western,Fish and Chips,1.45,"Fish and Chips: A classic British favorite, Fish and Chips consists of crispy and golden-brown battered fish fillets served with a side of chunky fries, creating a delightful and satisfying meal.",
225,University Town,2,18,Western,Caesar Salad with Grilled Chicken,2.23,"Caesar Salad with Grilled Chicken: A refreshing and flavorful salad, Caesar Salad is made with crisp romaine lettuce, croutons, Parmesan cheese, and a creamy Caesar dressing, often topped with grilled chicken for a protein boost.",
226,University Town,2,18,Western,BBQ Ribs with Coleslaw and Cornbread,3.49,"BBQ Ribs with Coleslaw and Cornbread: A finger-licking barbecue delight, BBQ Ribs feature tender and succulent ribs coated in smoky and tangy barbecue sauce, often served with a side of creamy coleslaw and sweet cornbread.",
227,University Town,2,18,Western,Margherita Pizza,1.97,"Margherita Pizza: A classic and simple Italian pizza, Margherita Pizza showcases a thin crust topped with tomato sauce, fresh mozzarella cheese, and fresh basil leaves, creating a delicious and iconic combination of flavors.",
228,University Town,2,18,Western,Pan-Seared Salmon with Lemon Butter Sauce,3.13,"Pan-Seared Salmon with Lemon Butter Sauce: A delightful and elegant seafood dish, Pan-Seared Salmon features a perfectly cooked salmon fillet with a crispy skin, served with a luscious lemon butter sauce, creating a delightful and luxurious meal.",
229,University Town,2,19,Drinks,Teh Tarik (Pulled Tea),4.92,"Teh Tarik (Pulled Tea): A popular Malaysian drink, Teh Tarik is made by ""pulling"" the tea from one container to another, creating a frothy and smooth milk tea that's sweetened to perfection.",
230,University Town,2,19,Drinks,Kopi (Traditional Coffee),4.50,"Kopi (Traditional Coffee): A beloved coffee choice in Southeast Asia, Kopi is made with dark roasted coffee beans brewed in a traditional sock-like filter, often served with sweetened condensed milk or evaporated milk.",
231,University Town,2,19,Drinks,Milo Dinosaur (Iced Milo with extra Milo powder),4.14,"Milo Dinosaur (Iced Milo with extra Milo powder): A delightful and chocolaty treat, Milo Dinosaur is made by mixing Milo powder into cold milk or water and topping it with an extra sprinkling of Milo powder for an extra boost of flavor.",
232,University Town,2,19,Drinks,Bandung (Rose Syrup Milk Drink),1.56,"Bandung (Rose Syrup Milk Drink): A refreshing and rosy drink, Bandung is made by combining rose syrup with milk or condensed milk, creating a sweet and fragrant beverage.",
233,University Town,2,19,Drinks,Grass Jelly Drink,4.01,"Grass Jelly Drink: A cooling and herbal-infused drink, Grass Jelly Drink features cubes of grass jelly served in sweetened syrup or coconut milk, creating a refreshing and unique beverage.",
234,University Town,2,19,Drinks,Lime Juice,0.26,"Lime Juice: A zesty and tangy drink, Lime Juice is made by squeezing fresh limes into water and sweetening it with sugar, creating a refreshing and thirst-quenching option.",
235,University Town,2,19,Drinks,Barley Water,1.41,"Barley Water: A soothing and nutritious drink, Barley Water is made by boiling barley grains and then sweetening the water with sugar or honey, offering a hydrating and wholesome beverage.",
236,University Town,2,19,Drinks,Chrysanthemum Tea,4.16,"Chrysanthemum Tea: A floral and aromatic drink, Chrysanthemum Tea is made from dried chrysanthemum flowers steeped in hot water, creating a fragrant and calming herbal tea.",
237,University Town,2,19,Drinks,Sugar Cane Juice,3.93,"Sugar Cane Juice: A natural and sweet beverage, Sugar Cane Juice is made by pressing sugar cane to extract the sweet juice, offering a refreshing and rejuvenating drink.",
238,University Town,2,19,Drinks,Fresh Coconut Water,2.41,"Fresh Coconut Water: A tropical and hydrating choice, Fresh Coconut Water is the clear liquid found inside young green coconuts, offering a naturally sweet and nutty refreshment.",
239,University Town,2,19,Drinks,Soya Bean Milk,1.72,"Soya Bean Milk: A creamy and plant-based drink, Soya Bean Milk is made from soaked and blended soybeans, often served hot or cold, creating a nutritious and dairy-free option.",
240,University Town,2,19,Drinks,Watermelon Juice,4.56,"Watermelon Juice: A refreshing and thirst-quenching drink, Watermelon Juice is made by blending fresh watermelon, offering a naturally sweet and hydrating beverage.",
241,University Town,2,19,Drinks,Lemon Barley,2.11,"Lemon Barley: A tart and wholesome drink, Lemon Barley is made by boiling barley grains with lemon juice and sweetening it, creating a delightful and slightly tangy option.",
242,University Town,2,19,Drinks,Iced Lemon Tea,2.36,"Iced Lemon Tea: A popular and cooling drink, Iced Lemon Tea combines freshly brewed tea with lemon juice and sweetener, served over ice for a refreshing and invigorating beverage.",
243,University Town,2,19,Drinks,Longan Drink,3.14,"Longan Drink: A sweet and fruity drink, Longan Drink is made by steeping dried longan fruit in hot water, offering a fragrant and naturally sweet option.",
244,University Town,2,19,Drinks,Lychee Soda,4.54,"Lychee Soda: A sparkling and tropical drink, Lychee Soda combines lychee syrup with carbonated water, creating a bubbly and delightful beverage.",
245,University Town,2,19,Drinks,Honey Lemon Drink,0.15,"Honey Lemon Drink: A soothing and comforting drink, Honey Lemon Drink features freshly squeezed lemon juice and honey in hot water, creating a soothing and sweet beverage.",
246,University Town,2,19,Drinks,Herbal Tea (Luo Han Guo or Gui Ling Gao),4.42,"Herbal Tea (Luo Han Guo or Gui Ling Gao): A healing and herbal-infused beverage, Herbal Tea is made from a blend of Chinese herbs, often with a sweetener, offering a rejuvenating and nutritious option.",
247,University Town,2,19,Drinks,"Fresh Fruit Smoothies (e.g., Mango, Strawberry, Banana)",3.66,"Fresh Fruit Smoothies (e.g., Mango, Strawberry, Banana): A refreshing and fruity choice, Fresh Fruit Smoothies are made from blended fresh fruits with ice, yogurt, or milk, creating a creamy and indulgent drink.",
248,University Town,2,19,Fruits,Apple ,2.54,"Apple: A crisp and juicy fruit, apples are a classic and healthy choice, offering a sweet and refreshing option.",
249,University Town,2,19,Fruits,Banana,2.31,"Banana: A naturally sweet and creamy fruit, bananas are a nutritious and convenient snack, offering a boost of energy and potassium.",
250,University Town,2,19,Fruits,Orange,4.66,"Orange: A citrusy and vitamin-rich fruit, oranges are a refreshing and tangy choice, offering a burst of flavor and antioxidants.",
251,University Town,2,19,Fruits,Strawberry,3.85,"Strawberry: A juicy and vibrant berry, strawberries are a sweet and nutritious option, perfect for snacking or adding to desserts.",
252,University Town,2,19,Fruits,Grapes,1.91,"Grapes: A juicy and bite-sized fruit, grapes are a convenient and satisfying option, offering a burst of sweetness and antioxidants.",
253,University Town,2,19,Fruits,Watermelon,0.15,"Watermelon: A hydrating and refreshing fruit, watermelon is a juicy and thirst-quenching choice, perfect for hot days.",
254,University Town,2,19,Fruits,Pineapple,1.59,"Pineapple: A tropical and tangy fruit, pineapple is a sweet and juicy option, offering a unique and vibrant flavor.",
255,University Town,2,19,Fruits,Mango,2.69,"Mango: A luscious and tropical fruit, mango is a sweet and juicy delight, perfect for snacking or adding to salads and smoothies.",
256,University Town,2,19,Fruits,Kiwi,3.78,"Kiwi: A vibrant and nutrient-rich fruit, kiwi is a tangy and refreshing option, packed with vitamin C and fiber.",
257,University Town,2,19,Fruits,Pear,2.19,"Pear: A juicy and mild fruit, pears are a sweet and versatile choice, perfect for eating fresh or adding to desserts.",
258,University Town,3,20,Korean,Bibimbap ,3.84,"Bibimbap: A colorful and flavorful Korean dish, Bibimbap features a bowl of steamed rice topped with an assortment of vegetables, meat, and sometimes a fried egg, often served with spicy gochujang sauce, creating a wholesome and satisfying meal.",
259,University Town,3,20,Korean,Kimchi ,0.09,"Kimchi: A traditional and spicy Korean side dish, Kimchi is made from fermented vegetables, primarily Napa cabbage and radishes, seasoned with chili pepper, garlic, ginger, and other spices, offering a tangy and flavorful accompaniment to meals.",
260,University Town,3,20,Korean,Bulgogi ,3.18,"Bulgogi: A savory and sweet Korean dish, Bulgogi features thinly sliced marinated beef, often grilled or stir-fried, creating a delicious and tender option.",
261,University Town,3,20,Korean,Japchae ,0.77,"Japchae: A delightful and savory Korean noodle dish, Japchae showcases sweet potato glass noodles stir-fried with an assortment of vegetables and sometimes meat, flavored with a savory soy-based sauce, creating a flavorful and satisfying meal.",
262,University Town,3,20,Korean,Miso Soup,2.38,"Miso Soup: A comforting and nourishing Japanese soup, Miso Soup is made from a flavorful broth containing miso paste, tofu, seaweed, and sometimes green onions, offering a soothing and umami-rich dish.",
263,University Town,3,20,Korean,Tteokbokki ,0.03,"Tteokbokki: A popular and spicy Korean street food, Tteokbokki features chewy rice cakes cooked in a fiery gochujang-based sauce, often served with fish cakes and boiled eggs, creating a delicious and spicy snack or meal.",
264,University Town,3,20,Korean,Kimbap ,0.85,"Kimbap: A delightful and portable Korean snack, Kimbap is made from seaweed-wrapped rice rolls filled with various ingredients, such as vegetables, pickled radish, egg, and sometimes meat, offering a flavorful and satisfying treat.",
265,University Town,3,20,Japanese,Ramen ,3.71,"Ramen: A comforting and versatile Japanese noodle dish, Ramen features wheat noodles served in a flavorful broth, often accompanied by various toppings like sliced pork, soft-boiled egg, seaweed, and bamboo shoots, creating a hearty and satisfying meal.",
266,University Town,3,20,Japanese,Tempura ,3.11,"Tempura: A crispy and delectable Japanese dish, Tempura involves lightly battered and deep-fried vegetables, shrimp, or seafood, creating a delightful contrast between the crunchy exterior and tender interior.",
267,University Town,3,20,Japanese,Teriyaki ,1.35,"Teriyaki: A sweet and savory Japanese sauce, Teriyaki is used to glaze grilled or broiled meat, often chicken or beef, creating a delicious and flavorful dish.",
268,University Town,3,20,Japanese,Udon ,0.88,"Udon: A hearty and satisfying Japanese noodle soup, Udon features thick wheat noodles served in a flavorful and savory broth, often accompanied by various toppings like tempura, green onions, and kamaboko (fish cake), creating a filling and delightful meal.",
269,University Town,3,20,Japanese,Yakitori ,0.33,"Yakitori: A flavorful and skewered Japanese snack, Yakitori features bite-sized pieces of chicken threaded onto skewers and grilled over charcoal, often brushed with a savory glaze, creating a delectable and satisfying treat.",
270,University Town,3,20,Japanese,Okonomiyaki ,1.82,"Okonomiyaki: A savory and customizable Japanese pancake, Okonomiyaki is made from a batter of flour, shredded cabbage, and other ingredients, often with added meat or seafood, then grilled and topped with a savory sauce, mayonnaise, bonito flakes, and seaweed, offering a delightful and flavorful treat.",
271,University Town,3,20,Japanese,Tonkatsu ,2.48,"Tonkatsu: A crispy and breaded Japanese dish, Tonkatsu features deep-fried breaded pork cutlets, often served with shredded cabbage and a tangy tonkatsu sauce, creating a delicious and satisfying option.",
272,University Town,3,21,Chinese,Roasted Chicken Rice,3.95,"Roasted Chicken Rice: A comforting and flavorful dish, Roasted Chicken Rice features succulent and tender roasted chicken served with fragrant rice and often accompanied by a savory dipping sauce, creating a classic and beloved meal.",
273,University Town,3,21,Chinese,Roasted Pork Rice,3.81,"Roasted Pork Rice: A succulent and indulgent dish, Roasted Pork Rice features flavorful roasted pork served with fragrant rice and sometimes accompanied by a savory sauce or pickled vegetables, creating a delightful and satisfying option.",
274,University Town,3,21,Chinese,Roasted Duck Rice,2.70,"Roasted Duck Rice: A rich and flavorful dish, Roasted Duck Rice features tender and succulent roasted duck served with fragrant rice and often accompanied by a savory dipping sauce or pickled vegetables, offering a delicious and elevated meal.",
275,University Town,3,21,Chinese,Wanton Noodle,4.82,"Wanton Noodle: A popular and comforting Chinese noodle dish, Wanton Noodle features egg noodles served with succulent wontons (dumplings) and sometimes slices of roasted meat, creating a flavorful and satisfying option.",
276,University Town,3,22,Chinese,Five Grains Beehoon Stir-Fry,1.10,"Five Grains Beehoon Stir-Fry: A nutritious and flavorful dish, Five Grains Beehoon Stir-Fry features rice vermicelli stir-fried with an assortment of colorful vegetables and sometimes meat, creating a delicious and wholesome option.",
277,University Town,3,22,Chinese,Five Grains Beehoon Soup,4.22,"Five Grains Beehoon Soup: A comforting and nourishing dish, Five Grains Beehoon Soup involves rice vermicelli served in a flavorful broth with an assortment of vegetables and sometimes meat or seafood, creating a soothing and satisfying meal.",
278,University Town,3,22,Chinese,Five Grains Beehoon Curry,0.03,"Five Grains Beehoon Curry: A rich and aromatic dish, Five Grains Beehoon Curry showcases rice vermicelli served in a fragrant and spicy curry sauce with a mix of vegetables and sometimes meat or seafood, creating a delightful and flavorful option.",
279,University Town,3,22,Chinese,Five Grains Beehoon Seafood,4.46,"Five Grains Beehoon Seafood: A seafood-infused and flavorful dish, Five Grains Beehoon Seafood features rice vermicelli served with an assortment of seafood, such as prawns, squid, and fish, in a savory and fragrant sauce, offering a delicious and indulgent choice.",
280,University Town,3,22,Chinese,Five Grains Beehoon Chicken,1.00,"Five Grains Beehoon Chicken: A wholesome and nutritious dish, Five Grains Beehoon Chicken features rice vermicelli stir-fried with succulent chicken and an assortment of colorful vegetables, all cooked in a flavorful sauce made with five types of grains, creating a tasty and balanced meal.",
281,University Town,3,23,Chinese,Mala Hotpot (Pick Your Own Ingredient),4.53,"Mala Hotpot (Pick Your Own Ingredient): A popular and spicy Chinese hotpot, Mala Hotpot allows you to select your desired ingredients, such as thinly sliced meats, vegetables, and various tofu or seafood options, all cooked in a spicy and numbing Sichuan peppercorn-based broth, creating a delightful and interactive dining experience.",
282,University Town,3,24,Chinese,Shumai (Steamed Dumplings),1.80,"Shumai (Steamed Dumplings): A classic and savory Cantonese dim sum, Shumai features small open-faced dumplings filled with a delicious mixture of seasoned ground meat, often pork or shrimp, and is steamed to perfection, creating a delightful and flavorful bite-sized treat.",
283,University Town,3,24,Chinese,Har Gow (Shrimp Dumplings),1.37,"Har Gow (Shrimp Dumplings): An iconic Cantonese dim sum, Har Gow showcases delicate translucent dumplings filled with succulent whole shrimp and sometimes bamboo shoots, wrapped in a thin and tender dough, creating a delightful and delectable dumpling.",
284,University Town,3,24,Chinese,Char Siu Bao (Steamed BBQ Pork Buns),4.37,"Char Siu Bao (Steamed BBQ Pork Buns): A beloved Cantonese delicacy, Char Siu Bao features soft and fluffy steamed buns filled with sweet and savory barbecued pork (Char Siu), creating a delightful and flavorful treat.",
285,University Town,3,24,Chinese,Xiaolongbao (Soup Dumplings),0.32,"Xiaolongbao (Soup Dumplings): A famous Shanghainese specialty, Xiaolongbao are delicate dumplings filled with seasoned ground meat and a rich savory broth, creating a burst of flavor in every bite, often served with vinegar and ginger for dipping.",
286,University Town,3,24,Chinese,Cheong Fun (Steamed Rice Noodle Rolls),0.19,"Cheong Fun (Steamed Rice Noodle Rolls): A comforting Cantonese dish, Cheong Fun consists of silky and delicate steamed rice noodle rolls often filled with shrimp, beef, or BBQ pork and served with a savory soy-based sauce, creating a smooth and delightful experience.",
287,University Town,3,24,Chinese,Lo Bak Go (Turnip Cake),4.49,"Lo Bak Go (Turnip Cake): A traditional Cantonese dish, Lo Bak Go features a steamed cake made from shredded Chinese radish (turnip) and rice flour, often mixed with dried shrimp and Chinese sausage, creating a flavorful and savory delicacy, sometimes pan-fried for added texture.",
288,University Town,3,24,Chinese,Chicken Feet (Fengzhua),3.92,"Chicken Feet (Fengzhua): A unique and popular dim sum item, Chicken Feet are marinated and braised to perfection, resulting in tender and flavorful morsels with a gelatinous texture, often cooked in a savory black bean sauce.",
289,University Town,3,24,Chinese,Egg Custard Tarts,0.29,"Egg Custard Tarts: A delectable and creamy dessert, Egg Custard Tarts feature flaky pastry shells filled with a smooth and rich egg custard, sometimes infused with a hint of vanilla or nutmeg, creating a delightful and sweet treat.",
290,University Town,3,24,Chinese,Sesame Balls (Jian Dui),0.31,"Sesame Balls (Jian Dui): A popular Chinese dessert, Sesame Balls are golden-fried glutinous rice balls filled with sweetened red bean paste, coated in sesame seeds, creating a crispy and delightful treat.",
291,University Town,3,24,Chinese,Steamed Spare Ribs with Black Bean Sauce,1.10,"Steamed Spare Ribs with Black Bean Sauce: A savory and flavorful Cantonese dish, Steamed Spare Ribs are marinated with a savory black bean sauce and steamed to perfection, creating tender and succulent ribs with a delightful umami flavor.",
